,2,4,5,6,8,10,15,17,19,20,21,22,23,24,25,26,27,29,30
2,0.003733,0.004053, ,0,0.003733,0.003309, , , ,0.003551, ,0.003526, ,0.00353, ,0.003753, , , 
4,0.003564,0.003769, ,0.00361,0.00348,0.003825, , , ,0.003753, ,0.003391, ,0.003739, ,0.003628, , , 
6,0.003623,0.003849, ,0.003805,0.00362,0.003805, , , ,0.003529, ,0.003689, ,0.003812, ,0.003554, , , 
8,0.003557,0.003534, ,0.003704,0.003514,0.004159, , , ,0.003676, ,0.003446, ,0.003697, ,0.003459, , , 
10,0.00355,0.003653, ,0.003658,0.003729,0.003533, , , ,0.003616, ,0.003371, ,0.003875, ,0.00382, , , 
16, , , , , , ,0.004458,0.003615,0.003728, ,0.003557, ,0.004179, ,0.004216, ,0.004369,0.003858, 
18, , , , , , ,0.003701,0.003731,0.003865, ,0.004061, ,0.003833, ,0.00389, ,0.003782,0.003697, 
20, , , , , , ,0.003509,0.003844,0.004084, ,0.004032, ,0.004056, ,0.003536, ,0.00369,0.003629, 
22, , , , , , ,0.003764,0.003628,0.003923, ,0.003876, ,0.003494, ,0.003605, ,0.003575,0.00353, 
24, , , , , , ,0.00363,0.004002,0.003727, ,0.003491, ,0.003839, ,0.003619, ,0.003323,0.003892, 
26, , , , , , ,0.003624,0.004089,0.003584, ,0.003546, ,0.003628, ,0.004343, ,0.003866,0.003517, 
28, , , , , , ,0.004157,0.003854,0.003678, ,0.003664, ,0.004009, ,0.003784, ,0.003897,0.00469, 
30, , , , , , ,0.00385,0.003837,0.003755, ,0.003627, ,0.003675, ,0.003707, ,0.00366,0.003505, 
50, , , , , , ,0.003758, , ,0.003782, , , , ,0.003616, , , ,0.003795
60, , , , , , ,0.00382, , ,0.003702, , , , ,0.003567, , , ,0.003888
70, , , , , , ,0.003873, , ,0.004088, , , , ,0.003538, , , ,0.003664
80, , , , , , ,0.003887, , ,0.003989, , , , ,0.003814, , , ,0.003781
90,0.003442, ,0.003795, ,0.003616, ,0.003744, , ,0.003724, , , , ,0.003901, , , ,0.003966
92,0.003598, ,0.003867, ,0.004026, , , , , , , , , , , , , , 
94,0.003465, ,0.003811, ,0.003808, , , , , , , , , , , , , , 
96,0.00393, ,0.003564, ,0.003666, , , , , , , , , , , , , , 
98,0.003614, ,0.004063, ,0.003872, , , , , , , , , , , , , , 
100,0.003707, ,0.003952, ,0.00365, ,0.003749, , ,0.003737, , , , ,0.003584, , , ,0.003859
